InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,Success
83.0,37.0,11.0,True
64.0,30.8,26.5,False
120.0,41.6,24.1,False
103.1,43.5,20.7,False
61.3,30.2,22.8,False
141.4,27.8,20.4,True
117.9,36.8,5.9,True
92.6,26.3,24.5,False
83.0,29.4,12.8,True
55.6,30.4,5.4,True
151.4,34.4,9.4,True
164.8,39.1,5.4,True
177.0,41.7,11.6,True
137.8,34.5,25.5,False
56.2,42.3,6.6,True
119.0,29.1,17.0,True
178.5,40.6,29.7,True
105.1,44.1,29.2,True
141.5,33.5,21.3,False
100.7,43.3,4.8,True
76.8,38.0,19.5,True
133.5,43.8,25.9,True
157.6,36.8,15.5,True
120.7,42.1,26.3,False
114.3,31.1,6.3,True
80.4,44.5,20.5,False
98.8,39.4,5.4,True
88.7,41.5,23.8,True
199.0,30.0,21.3,False
50.4,43.2,15.0,False
88.6,44.4,1.6,True
185.8,38.8,3.2,True
191.8,38.8,1.7,True
170.0,44.0,14.2,True
95.3,26.6,20.5,False
187.4,34.6,16.0,False
142.3,32.6,2.4,True
104.5,41.6,20.6,False
151.0,33.3,2.2,True
51.6,25.1,6.5,True
58.3,34.4,10.6,True
97.6,39.9,3.5,True
95.1,39.1,4.4,True
159.5,33.5,15.1,True
160.5,33.9,0.7,True
63.0,29.6,13.6,True
178.6,41.0,0.1,True
152.3,32.3,27.0,False
193.1,32.4,26.1,True
52.4,35.1,29.7,False
195.3,29.7,24.2,True
174.5,28.5,0.8,True
126.3,33.4,6.9,True
185.8,26.7,26.0,False
87.0,28.9,23.2,True
182.1,37.0,5.6,True
154.2,32.6,14.3,True
145.2,36.1,12.1,False
108.7,43.8,20.6,False
101.3,32.7,7.8,True
93.9,38.7,17.5,True
115.9,33.2,6.1,True
62.8,30.8,22.1,False
129.3,27.7,16.9,True
127.4,35.0,23.6,True
80.7,31.4,24.4,True
71.4,42.8,16.6,True
92.4,43.9,22.0,True
66.3,39.1,28.7,False
99.6,32.0,13.7,True
177.9,30.2,2.5,True
81.1,37.8,13.5,True
163.7,31.7,0.8,True
115.1,31.0,22.1,True
199.6,25.2,10.8,False
73.5,32.1,1.1,True
194.7,40.3,4.5,True
50.4,43.9,10.1,False
159.0,32.7,29.6,False
173.3,42.4,11.3,True
117.3,27.4,12.0,True
158.2,42.8,20.5,False
144.3,41.9,8.9,True
156.4,42.6,20.8,False
59.2,42.3,26.2,False
134.6,26.4,2.5,False
130.3,35.8,22.9,False
65.6,44.5,28.2,True
51.4,25.6,5.7,False
91.8,37.9,9.7,True
64.6,26.6,22.6,True
125.6,33.7,25.6,True
128.5,35.8,28.5,False
192.7,36.8,9.9,False
151.6,33.5,29.3,True
89.1,35.0,3.7,True
188.6,26.4,10.3,False
169.1,39.6,30.0,True
91.9,35.0,20.0,True
171.6,42.4,5.6,False
149.7,29.0,15.8,True
118.1,42.9,15.1,True
93.4,29.6,23.4,False
180.4,41.3,4.9,True
98.6,35.4,8.7,True
53.4,29.8,18.5,False
65.2,28.8,9.7,True
157.1,33.8,18.7,False
57.8,34.1,3.0,True
111.3,32.5,10.9,True
118.5,42.4,27.8,False
142.3,41.9,12.6,True
92.5,39.2,29.7,False
101.7,29.6,6.4,False
110.4,43.2,28.4,True
125.2,42.2,12.9,True
118.5,39.9,6.3,True
56.1,28.9,23.4,True
86.3,25.9,10.9,True
170.3,41.8,4.4,True
135.5,31.4,21.1,False
68.0,40.4,15.9,True
83.8,41.5,3.6,True
101.8,37.2,29.0,True
143.2,27.8,1.0,False
102.3,38.9,8.1,True
110.0,28.2,18.9,True
198.2,29.1,22.4,True
93.9,36.5,28.3,False
95.1,28.9,13.9,True
68.5,29.0,4.5,True
134.0,29.7,13.4,True
193.1,27.0,16.8,False
107.7,41.4,10.9,True
87.5,25.8,10.7,False
118.7,35.5,11.7,True
73.1,28.3,10.4,True
58.8,29.2,9.7,False
84.1,38.7,9.7,True
197.2,28.0,13.3,True
84.1,40.5,7.8,True
174.2,43.1,25.4,False
74.8,32.4,6.8,True
198.3,33.1,13.1,True
177.5,40.9,28.9,False
155.9,40.9,25.7,True
112.0,39.0,17.0,True
103.4,25.0,0.4,True
82.0,26.9,5.3,True
158.6,27.0,23.5,False
171.3,28.4,7.1,True
79.7,31.2,28.8,False
78.5,35.8,8.8,True
91.7,32.2,26.8,False
50.3,25.7,17.8,True
110.0,44.0,5.4,True
107.5,27.2,26.7,False
113.9,39.0,4.2,True
165.8,32.5,8.8,True
160.2,44.0,1.8,True
188.7,42.2,19.2,True
116.3,40.0,0.3,True
168.7,41.2,15.3,True
185.5,39.4,12.2,True
86.1,36.2,0.4,True
59.8,32.5,1.5,False
152.4,40.5,2.9,True
124.4,27.0,14.9,True
124.4,28.3,0.6,True
50.3,32.3,19.2,True
73.5,25.6,19.7,False
135.8,40.8,15.6,True
143.3,25.7,7.6,True
133.2,28.6,4.2,False
189.7,39.1,8.5,True
170.9,36.7,23.8,True
187.4,36.7,23.6,False
90.7,30.6,15.4,True
86.9,37.5,24.8,False
198.0,42.4,15.4,False
90.3,44.6,12.7,True
67.4,25.3,14.4,True
132.1,34.3,15.5,True
120.0,38.6,28.8,True
90.9,42.2,22.1,True
135.4,40.5,7.5,True
154.7,30.7,16.2,False
147.0,39.5,15.3,True
197.6,37.5,25.7,False
91.1,29.7,2.9,True
65.1,26.6,7.6,False
95.1,39.0,9.8,True
52.6,42.7,1.7,True
134.4,31.4,26.5,False
100.1,40.8,10.4,True
175.3,26.9,18.7,True
70.8,39.9,11.7,True
62.9,31.9,10.9,True
90.3,28.6,18.3,True
103.7,35.8,19.3,True
128.6,28.4,3.3,True
87.0,37.9,7.7,True
136.7,37.6,9.1,True
110.2,42.8,11.6,True
52.9,31.5,6.8,True
80.6,32.0,2.3,True
172.6,44.1,3.8,True
194.9,44.0,16.4,True
156.4,34.3,24.5,False
165.4,25.9,3.4,False
51.6,36.9,9.9,True
180.3,41.7,22.6,False
118.4,31.9,7.3,True
157.1,31.5,10.9,True
77.6,32.9,16.0,True
112.8,41.0,29.4,True
196.6,38.4,18.0,True
159.5,29.0,17.9,True
183.6,40.5,5.9,True
85.1,37.3,19.6,True
141.7,42.1,13.5,True
136.2,26.4,16.7,True
146.9,29.8,19.2,True
133.8,33.8,6.9,True
131.9,44.4,28.8,False
80.3,40.0,9.5,True
196.4,44.2,22.9,False
96.3,34.9,3.6,True
166.4,33.0,16.6,True
60.4,39.9,12.0,True
132.1,36.5,27.4,False
94.6,44.6,5.6,True
92.2,43.4,10.4,True
108.3,28.7,24.1,True
55.6,43.3,16.0,True
76.4,37.1,26.5,False
190.1,40.3,19.4,True
75.4,44.3,14.8,False
103.9,29.9,2.0,True
181.2,36.6,0.7,True
66.8,39.8,15.1,True
148.6,33.3,18.2,True
79.3,38.9,1.3,True
178.3,34.9,1.7,True
189.1,39.0,8.3,True
54.6,28.7,25.9,False
134.2,28.6,19.7,True
131.2,31.5,14.0,True
77.3,36.8,9.0,True
169.2,36.1,24.5,True
55.5,35.5,29.0,False
185.7,44.9,7.8,True
81.3,36.2,0.0,False
85.2,28.4,18.8,True
133.6,34.7,18.9,True
90.9,38.2,27.2,True
140.6,29.4,18.9,True
147.1,43.7,2.0,True
185.9,37.2,15.6,True
69.0,28.5,6.8,True
84.7,39.7,13.3,True
139.0,36.0,5.2,False
74.2,34.9,3.4,True
124.0,32.4,17.6,False
180.8,33.8,16.4,True
152.0,37.7,7.5,True
65.3,38.9,1.2,True
107.8,33.5,1.6,False
182.8,30.5,22.5,False
123.0,31.6,28.0,False
139.8,25.4,25.4,False
97.1,27.5,3.0,True
95.4,32.3,9.7,True
166.5,28.4,4.6,True
191.3,34.3,5.3,True
130.8,42.3,11.2,True
74.1,33.3,0.1,True
186.8,38.1,19.5,True
51.9,31.7,0.8,True
157.3,33.9,25.7,True
165.0,40.7,13.4,False
147.7,31.3,14.6,True
133.2,30.8,14.6,True
53.0,43.5,2.5,True
152.7,40.2,22.6,False
70.6,39.7,1.0,True
93.7,28.3,17.9,True
124.0,30.5,10.8,True
122.2,33.7,15.3,True
170.9,25.1,1.4,False
63.7,28.7,8.0,True
134.7,30.8,9.4,True
65.0,44.9,24.0,False
198.4,27.0,1.6,True
62.1,34.8,10.5,True
141.6,43.3,5.5,True
193.7,31.7,25.2,True
76.7,32.6,16.4,True
59.9,30.5,22.5,False
151.6,27.7,9.3,True
142.8,28.1,9.2,True
188.6,38.5,7.6,True
136.8,41.0,11.5,True
71.6,31.2,27.2,True
93.8,40.6,2.5,True
143.5,25.9,18.3,True
110.7,40.0,15.3,True
194.3,38.1,22.3,False
116.6,36.8,12.7,True
117.2,28.2,28.7,True
171.5,31.0,1.0,True
77.2,35.9,17.4,False
188.9,37.0,1.9,True
117.1,25.9,27.1,False
82.1,29.3,2.9,True
127.7,44.8,17.0,True
81.1,43.0,3.7,True
52.6,33.4,28.9,True
146.0,34.9,7.6,False
134.6,25.6,27.3,False
192.0,27.7,26.3,False
176.5,33.6,29.9,True
64.2,31.4,27.1,True
152.2,39.9,0.8,True
137.4,42.1,26.7,False
150.4,25.4,27.3,True
156.2,29.8,12.0,True
157.7,31.0,3.5,True
112.2,26.2,4.9,True
199.2,37.5,9.7,True
55.4,34.3,21.7,False
88.3,41.2,21.1,True
57.9,34.6,25.7,False
188.7,30.8,15.6,True
101.3,43.0,5.9,True
193.4,39.7,5.9,True
140.0,26.7,13.2,True
52.4,39.2,3.2,True
56.3,27.0,5.9,True
85.4,35.7,9.0,True
88.6,27.2,10.7,True
168.8,40.2,6.2,True
71.7,27.0,29.6,False
192.8,38.1,0.2,True
76.0,36.6,28.7,False
158.7,34.2,10.6,True
123.0,35.0,10.4,False
60.9,25.8,15.3,True
73.8,42.5,16.7,True
118.1,43.9,21.3,True
151.0,28.7,5.5,True
61.8,31.8,18.2,True
60.4,34.3,27.7,True
132.6,33.2,21.9,False
111.8,35.4,20.9,True
68.4,26.6,3.9,True
90.5,42.7,26.9,False
114.6,30.1,5.9,True
67.2,44.9,15.8,True
128.7,32.3,17.6,True
172.4,43.9,19.5,True
140.5,28.9,14.4,True
154.1,41.1,26.8,True
147.5,33.5,11.8,True
132.9,26.6,8.0,False
120.4,25.5,22.6,False
64.5,41.8,2.8,True
166.3,27.4,24.4,False
172.7,42.3,29.9,False
98.0,26.8,23.6,False
184.8,38.7,21.2,False
60.2,39.2,10.4,False
115.6,26.0,14.1,False
175.0,35.3,9.3,True
198.4,32.1,28.9,True
113.7,36.5,5.3,False
154.2,44.4,0.5,True
113.1,33.0,19.8,True
174.3,41.3,26.4,False
182.2,42.0,20.5,False
69.9,26.5,7.8,True
132.6,29.3,10.6,False
151.5,36.6,24.0,False
116.2,30.3,26.6,False
120.3,29.7,9.3,True
149.7,34.2,19.4,True
115.9,25.9,12.8,False
65.9,43.6,28.8,True
57.9,27.2,2.9,True
118.0,30.5,20.0,True
97.3,33.4,28.6,True
105.5,39.1,10.1,True
152.4,30.0,3.9,True
59.8,38.1,14.7,True
93.3,34.5,6.0,True
156.0,33.1,5.4,True
76.0,25.1,25.3,False
68.7,30.5,3.7,True
104.0,41.3,18.6,True
101.1,34.5,0.3,True
108.6,34.8,4.6,True
88.7,36.2,2.6,True
114.2,30.0,24.7,False
149.1,30.0,16.3,False
73.8,39.8,29.5,False
55.8,39.8,20.0,True
151.6,38.9,18.0,True
128.9,30.2,15.4,False
113.1,30.8,22.2,True
93.4,25.3,12.3,True
196.7,40.8,14.8,True
133.6,29.7,13.3,False
133.0,43.6,26.5,True
167.2,36.7,11.6,True
66.4,36.4,15.1,True
171.8,44.1,25.2,True
112.2,28.2,14.1,True
166.4,43.5,28.3,False
175.1,31.1,18.2,True
142.5,33.0,5.2,True
190.7,39.4,25.3,False
200.0,38.0,7.8,True
138.1,40.6,23.8,True
79.2,32.1,18.5,True
84.8,32.3,17.2,True
111.5,30.5,23.0,False
133.2,32.6,7.7,True
198.4,29.3,4.6,False
102.2,44.6,22.6,False
145.8,31.2,25.5,False
136.1,26.0,23.6,False
152.8,26.9,12.3,True
147.0,31.8,13.3,True
108.9,25.8,3.2,True
119.5,27.6,10.5,True
75.8,25.7,9.5,True
131.9,39.2,2.0,False
187.2,35.7,26.7,False
78.7,30.2,19.6,False
82.7,26.1,16.6,False
145.5,34.5,24.2,False
134.7,26.5,16.9,True
51.0,35.9,18.5,True
101.9,32.1,6.6,True
55.2,44.5,25.8,False
63.5,42.5,17.0,True
118.3,26.6,6.8,False
96.9,44.9,16.6,True
150.0,42.1,24.2,False
175.7,38.9,14.5,True
174.1,39.6,26.1,False
62.5,29.4,12.4,False
55.2,44.3,8.3,True
147.0,29.5,24.9,True
85.0,32.7,27.4,True
58.1,44.6,27.8,False
120.9,34.3,23.5,True
193.9,39.7,25.4,False
80.2,25.2,21.9,False
189.2,42.3,25.1,True
191.8,38.9,20.1,False
75.3,44.5,0.7,True
135.9,44.5,2.4,True
184.9,42.7,1.6,True
132.9,43.2,2.0,True
160.8,40.0,3.0,True
71.2,39.1,13.8,True
81.2,33.8,23.7,False
161.1,44.9,0.1,True
156.1,27.1,27.4,False
131.0,29.0,5.3,True
142.4,28.6,18.5,True
165.1,28.9,10.9,False
62.0,30.0,20.7,False
58.7,32.5,17.3,True
193.8,43.7,21.7,False
100.2,41.7,12.5,True
170.4,41.7,6.2,True
133.1,36.1,11.6,True
124.7,30.7,15.1,False
172.9,31.5,9.3,True
54.1,40.2,30.0,True
62.5,39.1,23.4,True
154.1,30.2,21.5,True
165.2,26.0,4.9,False
144.6,32.0,28.3,False
117.7,28.4,17.3,True
78.9,41.1,6.9,True
168.7,26.8,16.7,False
153.3,31.3,1.1,True
122.0,37.6,28.1,False
52.3,34.1,6.8,True
55.6,25.5,21.9,False
145.7,42.0,9.8,True
146.7,25.7,26.7,True
166.3,29.7,4.2,True
70.8,44.3,0.6,True
56.5,32.0,8.0,True
182.8,34.3,21.8,True
121.9,41.7,6.1,True
71.0,39.1,22.8,True
78.9,42.1,12.0,True
193.6,41.5,2.7,True
128.4,37.6,8.0,True
59.8,37.1,6.5,True
170.2,30.7,27.0,False
144.1,36.8,7.4,True
118.3,30.0,9.8,True
158.1,37.3,23.6,False
114.8,40.8,20.1,True
138.8,31.1,12.1,True
71.5,38.8,28.4,False
129.3,30.2,3.6,True
73.6,35.8,7.7,False
113.0,31.0,13.2,True
147.4,43.0,0.2,True
83.9,30.8,12.5,True
198.1,27.1,18.3,True
62.5,25.3,26.2,False
135.8,35.9,5.8,False
56.2,26.0,16.4,True
60.3,40.4,15.9,True
108.5,44.8,11.7,True
143.3,44.5,11.5,True
108.2,39.1,11.8,False
148.0,26.5,20.4,False
143.6,42.9,5.9,False
72.7,34.3,14.8,True
135.3,37.7,14.4,True
143.4,25.4,27.9,False
50.2,37.8,25.7,True
154.9,38.7,5.7,True
66.3,33.6,14.4,False
181.5,43.1,3.3,True
142.1,37.4,2.6,True
182.5,30.3,9.5,True
145.4,26.8,14.8,True
88.8,25.5,6.3,False
152.9,30.0,14.3,True
69.8,37.7,1.7,False
92.5,34.0,4.0,False
177.3,43.2,18.4,True
72.3,34.4,10.5,True
106.3,31.0,26.6,True
139.7,34.9,17.6,False
88.8,35.3,21.8,False
85.2,42.9,10.7,True
86.4,25.9,9.5,True
133.2,33.8,18.1,False
113.7,34.4,9.4,True
57.1,28.7,14.7,True
59.0,33.2,14.1,False
91.2,34.5,7.6,False
160.3,30.0,16.3,True
85.0,41.3,27.6,False
119.6,27.8,7.9,True
126.6,39.1,9.4,True
100.5,36.1,13.5,True
111.7,44.7,0.1,True
151.8,30.4,20.2,True
144.8,42.6,1.1,True
135.3,37.6,6.0,True
187.4,31.8,17.8,False
119.7,33.7,2.2,True
116.0,42.6,18.6,True
174.1,27.7,26.1,False
66.5,35.6,26.2,False
190.9,42.8,9.3,True
169.0,36.5,3.8,True
192.1,31.6,3.5,True
147.4,28.3,19.3,True
171.8,41.0,12.9,True
77.3,34.1,9.2,True
121.2,37.5,25.4,True
54.8,44.4,11.4,True
106.3,30.6,27.5,False
73.7,40.7,11.8,False
136.0,36.1,29.6,True
157.2,29.7,0.7,True
197.7,34.7,1.7,True
83.4,44.9,20.3,False
80.0,31.0,7.0,True
148.9,26.1,5.3,True
140.6,34.6,22.4,False
142.8,43.6,19.1,False
140.6,39.6,28.7,True
192.4,44.8,3.2,True
172.9,29.4,1.5,True
87.6,38.0,19.8,True
111.7,43.6,1.1,False
65.3,42.5,14.2,True
154.8,34.9,20.2,True
146.8,28.8,9.4,True
126.4,42.9,23.0,True
183.8,32.5,25.7,False
79.4,26.7,5.7,True
55.5,29.1,29.2,True
116.8,44.4,21.2,True
123.7,26.8,24.5,False
58.3,34.9,28.7,False
126.2,34.5,20.2,False
57.5,25.1,1.9,True
119.6,37.9,25.0,True
167.4,43.7,3.1,True
185.7,39.0,19.5,False
146.9,27.4,25.3,True
160.6,41.1,27.6,False
108.2,34.9,28.3,True
61.3,36.1,4.0,True
55.0,32.5,19.8,True
74.1,28.4,20.5,False
139.1,26.0,13.7,True
158.8,42.5,15.7,True
58.6,30.5,6.6,True
89.3,38.1,10.1,True
141.6,43.4,9.8,True
87.2,30.2,21.2,False
134.3,26.9,25.7,True
85.6,44.0,25.6,False
179.9,29.6,7.4,True
75.0,38.4,19.5,True
184.5,39.0,16.3,True
85.4,29.7,4.8,False
89.1,33.5,19.3,True
189.8,44.9,7.7,True
106.4,37.0,23.7,True
66.9,27.9,26.6,True
172.1,42.8,19.0,False
98.2,35.8,18.8,True
113.8,37.9,23.0,True
122.7,33.8,28.6,False
105.3,41.5,30.0,True
150.5,30.7,19.8,False
176.2,35.4,23.9,True
159.3,28.1,26.4,False
74.8,27.4,27.7,False
160.7,31.1,5.3,True
64.7,39.2,16.9,True
98.6,32.0,4.2,True
77.5,28.1,9.8,True
55.9,34.1,2.1,True
166.2,39.7,18.8,True
93.9,35.9,8.2,True
151.5,43.4,2.2,True
123.4,27.8,25.3,False
155.0,27.5,21.9,False
51.3,33.0,27.1,True
76.2,40.4,3.1,False
63.6,43.8,6.3,True
131.2,25.6,28.2,True
193.8,38.3,26.2,False
56.9,30.3,5.0,True
178.5,37.9,19.9,True
158.9,35.0,21.5,True
99.7,32.3,19.3,True
125.5,41.6,8.7,True
177.0,40.8,23.9,True
90.0,37.1,15.3,True
193.8,34.2,11.0,True
126.5,42.1,11.5,False
113.8,35.0,21.3,True
73.2,44.1,27.8,False
90.2,41.7,17.8,True
136.9,36.8,28.3,False
113.0,34.3,26.4,True
103.0,25.4,4.3,True
126.5,43.7,26.4,True
103.0,43.0,11.9,True
196.5,25.7,20.4,False
194.3,32.3,1.9,False
114.9,41.1,14.5,True
164.7,28.1,0.2,True
197.8,37.6,26.6,True
157.7,25.7,12.7,False
83.3,41.2,7.2,True
59.1,42.2,16.0,True
174.5,36.6,4.9,True
59.3,27.2,15.3,True
182.1,32.1,18.6,True
171.3,42.0,25.9,False
97.0,31.5,26.9,True
132.1,30.3,2.8,True
170.7,31.6,15.5,True
65.6,34.8,5.9,True
133.3,43.8,9.7,True
97.8,39.7,19.7,True
80.1,42.4,29.4,False
156.5,40.6,13.7,True
150.6,43.8,22.0,True
116.0,30.9,14.5,True
188.7,39.9,25.2,False
80.9,42.5,1.0,True
112.3,27.2,26.3,True
68.1,26.9,13.0,True
87.3,27.2,7.1,True
180.8,26.5,11.5,True
97.6,25.1,7.2,True
179.0,34.3,0.8,False
159.5,25.7,23.7,True
149.8,35.5,6.6,True
129.6,41.6,24.3,True
125.5,41.6,6.2,False
156.1,32.0,5.1,True
69.8,28.3,25.9,True
52.5,33.3,14.3,False
174.8,32.9,14.6,False
166.5,36.0,14.7,False
134.8,34.8,24.0,True
97.3,32.8,3.9,False
119.9,38.2,21.0,True
66.5,28.9,6.8,True
190.3,41.1,17.8,True
163.1,36.2,5.3,False
141.5,45.0,18.4,True
66.0,31.2,3.4,True
108.4,38.3,23.6,False
193.3,33.6,27.6,False
107.6,41.5,10.7,True
160.0,32.0,11.4,True
88.0,43.5,18.7,True
58.5,29.9,16.0,True
146.2,25.4,25.1,False
55.9,38.8,12.6,True
143.0,43.8,25.3,True
99.3,32.5,21.9,True
122.8,41.1,21.4,False
160.3,37.2,4.9,True
160.9,39.5,20.0,False
135.1,43.4,23.6,True
155.5,27.2,16.0,True
59.4,40.0,29.6,False
146.9,41.1,16.0,True
66.8,38.5,6.7,True
186.5,35.4,10.1,True
146.8,32.8,22.5,True
125.0,27.0,10.2,True
67.0,29.1,15.9,True
90.1,29.3,15.1,True
92.3,39.9,3.1,True
177.9,31.5,15.0,True
177.9,37.7,18.0,True
57.5,33.4,11.2,True
166.2,41.8,27.8,True
107.4,44.8,13.6,True
179.3,41.5,3.7,True
136.5,30.8,4.1,True
103.4,43.7,3.3,True
149.3,29.8,18.4,True
134.0,29.3,4.7,True
82.6,42.3,15.5,False
64.7,25.3,6.4,True
120.0,41.7,17.6,True
80.0,26.8,4.2,False
177.1,33.4,28.9,True
86.3,34.4,21.8,False
115.3,30.6,11.6,True
73.2,25.2,19.3,True
83.3,30.2,2.4,True
61.1,42.4,23.5,False
82.4,42.8,2.7,False
138.8,31.3,4.5,True
92.0,36.8,11.8,True
151.8,31.2,8.1,True
61.9,43.6,25.0,True
194.7,34.3,20.4,False
51.5,25.6,3.0,True
58.1,29.0,5.6,True
189.8,37.2,12.4,True
138.0,39.9,2.4,True
134.9,43.3,27.5,False
135.3,43.2,14.9,True
172.6,42.5,14.0,True
109.8,27.7,6.0,True
129.1,35.6,6.3,False
54.3,28.9,7.5,True
116.1,31.7,28.0,False
105.7,33.1,28.7,True
78.4,42.1,20.9,False
134.6,37.4,3.6,True
69.8,35.5,4.9,True
123.2,36.0,22.8,False
51.5,31.0,11.7,True
142.6,33.0,22.5,True
131.4,38.8,21.3,True
183.6,27.9,10.0,True
79.6,44.0,1.1,True
186.4,35.6,18.6,True
94.3,42.0,13.8,True
142.0,30.0,27.2,False
153.1,30.4,12.9,True
155.4,44.4,5.7,True
177.9,28.9,13.8,True
57.0,27.1,7.7,True
117.0,39.5,25.0,False
158.6,28.3,27.4,True
130.9,29.8,18.0,True
76.7,35.1,5.0,True
96.7,40.8,19.7,False
111.7,44.1,12.2,True
118.6,35.7,28.7,False
183.1,43.4,25.2,False
114.5,29.8,4.0,True
91.3,25.2,24.3,True
119.5,28.4,22.3,False
189.6,40.8,14.6,True
149.9,35.9,10.3,True
157.7,40.5,27.9,True
130.7,26.7,3.0,True
127.2,35.4,27.6,True
151.3,32.9,13.0,True
61.0,27.8,28.1,False
190.6,37.0,29.2,False
78.3,33.4,20.1,False
198.4,34.3,15.5,True
79.8,44.8,6.9,False
133.5,36.0,2.9,True
141.5,33.4,22.2,False
169.0,25.7,21.0,True
169.2,38.5,19.0,False
128.2,43.6,6.4,True
142.4,25.1,8.0,True
89.4,44.3,15.8,True
150.6,41.1,14.5,False
96.3,40.5,16.2,True
121.0,25.2,0.6,True
64.6,26.8,23.0,False
150.2,31.4,9.9,True
148.0,43.0,22.7,False
154.1,42.7,22.4,True
91.1,26.2,1.5,False
80.9,28.7,20.6,True
58.1,32.1,19.3,True
109.0,38.7,22.7,True
64.4,30.3,13.0,True
65.3,32.4,5.4,True
139.7,44.9,12.6,True
58.6,25.5,6.8,False
172.2,45.0,8.0,True
193.7,33.5,18.1,True
75.8,44.6,4.2,True
83.4,31.7,15.1,True
126.1,40.2,13.5,False
158.4,36.8,25.3,True
97.2,40.8,14.2,True
130.9,44.3,6.9,True
116.0,40.0,10.6,True
59.4,27.0,3.2,False
61.0,44.2,21.0,True
185.9,29.4,5.8,True
195.7,32.4,23.6,True
150.5,37.9,18.3,True
80.5,44.3,17.3,True
175.0,42.8,18.8,True
131.1,36.3,25.7,False
184.7,38.4,7.7,True
52.1,42.6,22.4,False
69.7,44.8,9.4,True
176.7,29.1,16.6,True
72.3,25.1,27.1,True
185.1,38.1,24.8,False
118.3,34.1,16.6,True
143.6,30.4,11.0,True
187.9,27.5,4.7,True
73.3,37.5,8.1,False
135.0,41.4,23.6,True
137.3,25.1,5.0,False
86.2,39.9,12.2,True
63.6,43.7,25.3,False
187.5,29.3,20.7,True
177.2,40.3,17.9,True
113.3,35.3,2.9,True
142.3,37.8,4.5,True
94.0,43.3,7.8,True
95.8,28.0,18.8,False
138.4,27.6,27.9,False
113.5,29.6,20.8,False
175.1,33.9,16.8,True
196.3,37.7,26.1,False
50.4,27.6,3.3,True
183.8,32.6,13.2,True
123.3,25.5,13.5,False
148.9,41.1,24.6,False
59.4,25.2,6.1,False
176.1,42.6,27.6,False
145.6,36.4,29.7,False
155.5,33.9,22.4,True
101.5,39.9,13.3,True
189.0,31.7,12.6,True
178.4,43.0,6.5,True
142.6,39.0,26.8,True
80.3,39.6,23.3,False
137.2,44.6,14.9,False
145.8,37.5,29.4,False
112.6,34.1,11.6,False
97.9,36.8,2.9,True
174.1,35.6,6.7,True
124.3,33.6,22.7,False
122.2,42.7,2.5,True
178.1,36.6,29.9,True
124.1,35.0,19.7,True
157.0,34.6,26.9,True
130.5,42.8,24.9,True
115.1,38.4,2.1,True
91.4,26.3,2.1,True
109.1,26.1,3.7,True
83.5,35.3,18.3,False
164.8,35.2,2.7,True
76.0,40.2,24.6,True
127.4,39.8,19.7,False
92.8,35.3,7.1,True
133.6,36.3,13.8,True
171.1,31.9,27.8,False
98.5,37.3,3.3,True
126.8,25.2,3.2,True
76.8,37.2,15.4,True
120.2,27.6,10.0,True
92.5,40.1,26.7,False
112.2,37.3,2.4,True
144.1,28.2,16.7,False
152.3,44.1,20.7,True
92.0,36.9,8.4,True
78.7,28.3,21.9,True
186.9,39.2,16.7,True
78.6,43.1,17.4,True
157.6,39.3,11.6,False
149.1,26.0,14.4,True
179.4,31.3,13.0,True
172.2,43.3,7.1,True
151.8,32.5,1.3,True
173.0,29.0,20.6,False
89.7,43.2,18.9,True
173.5,30.7,11.0,False
144.1,25.5,23.5,False
121.6,43.7,27.4,True
130.6,38.0,16.6,True
178.3,29.9,13.8,True
162.0,27.5,0.4,False
108.2,29.5,17.0,True
106.1,30.8,27.5,True
146.6,43.1,29.8,True
75.1,25.7,22.3,False
68.2,32.2,0.5,True
135.5,44.2,7.3,False
148.0,42.2,3.4,True
69.5,32.7,13.0,True
119.5,27.6,21.0,True
118.5,35.2,24.1,True
135.7,42.0,22.4,False
54.2,41.6,7.4,True
81.6,39.0,14.4,True
171.0,26.8,18.7,False
179.8,34.6,3.1,True
192.4,38.3,19.8,True
162.3,44.8,3.2,True
90.2,29.9,17.5,True
168.8,44.0,17.5,False
81.2,25.2,24.5,True
185.2,27.4,27.7,False
139.9,39.3,18.8,False
167.0,25.8,5.5,False
177.1,26.3,2.7,True
131.0,26.7,16.5,True
148.3,33.8,6.5,True
82.0,41.9,28.2,False
117.4,45.0,6.0,True
101.9,36.1,20.9,False
171.2,36.9,12.6,False
68.2,26.7,29.8,False
75.3,40.8,1.4,True
92.7,33.0,15.8,True
53.2,29.3,22.0,False
178.7,39.3,15.4,True
76.2,36.9,13.6,True
169.7,33.8,17.6,True
93.2,44.6,27.1,True
158.6,27.4,9.2,True
124.1,31.4,11.3,True
88.7,39.3,10.3,False
176.7,28.2,27.4,False
197.6,35.0,8.3,True
61.6,43.0,2.0,True
165.1,33.5,2.5,False
101.1,42.4,22.6,True
191.3,36.1,14.6,True
59.8,29.4,9.2,True
132.1,41.8,28.8,False
129.1,38.9,21.5,False
133.8,30.2,26.7,True
62.0,27.2,22.2,True
72.6,25.7,24.6,False
174.2,27.4,7.9,True
69.4,25.1,0.6,False
154.8,43.2,8.9,True
74.9,35.7,14.4,True
54.3,37.7,6.8,True
185.4,43.8,0.6,True
85.8,35.9,2.7,False
